都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
和歌山県,きのくに青雲高等学校（定時制）,https://school.js88.com/scl_h/34031219/,640-8137,和歌山県 和歌山市吹上5-6-8,http://www.seiun-h.wakayama-c.ed.jp/
和歌山県,和歌山県立和歌山高等学校,https://school.js88.com/scl_h/22019550/,649-6264,和歌山県 和歌山市新庄188,https://www.wakayama-h.wakayama-c.ed.jp/
和歌山県,慶風高等学校（通信制）,https://school.js88.com/scl_h/34028514/,640-1363,和歌山県 海草郡紀美野町田64,http://www.eonet.ne.jp/~keifu/
和歌山県,和歌山北高等学校西校舎,https://school.js88.com/scl_h/22019560/,640-0112,和歌山県 和歌山市西庄1148-1,
和歌山県,りら創造芸術高等学校,https://school.js88.com/scl_h/34031228/,640-1205,和歌山県 海草郡紀美野町真国宮56,https://www.lyra-art.jp/
和歌山県,粉河高等学校（定時制）,https://school.js88.com/scl_h/22105240/,649-6595,和歌山県 紀の川市粉河4632,http://www.kokawa-h.wakayama-c.ed.jp/
和歌山県,日高高等学校,https://school.js88.com/scl_h/22022100/,644-0003,和歌山県 御坊市島45,https://www.hidaka-h.wakayama-c.ed.jp/
和歌山県,海南高等学校・大成校舎,https://school.js88.com/scl_h/22022080/,640-1131,和歌山県 海草郡紀美野町動木1515,http://www.taisei-h.wakayama-c.ed.jp/
和歌山県,有田中央高等学校,https://school.js88.com/scl_h/22022110/,643-0021,和歌山県 有田郡有田川町下津野459,http://www.aridachuo-h.wakayama-c.ed.jp/
和歌山県,有田中央高等学校・清水分校,https://school.js88.com/scl_h/22022920/,643-0521,和歌山県 有田郡有田川町清水1028,https://www.aridachuo-h-b.wakayama-c.ed.jp/
和歌山県,紀北農芸高等学校,https://school.js88.com/scl_h/22019570/,649-7113,和歌山県 伊都郡かつらぎ町妙寺1781,https://www.kihokunougei-ah.wakayama-c.ed.jp/
和歌山県,和歌山市立和歌山高等学校,https://school.js88.com/scl_h/22019520/,640-8482,和歌山県 和歌山市六十谷45,https://www.wakayama-wky.ed.jp/ichiko/
和歌山県,伊都中央高等学校（通信制）,https://school.js88.com/scl_h/34031225/,649-7122,和歌山県 伊都郡かつらぎ町新田120,http://www.itochuo-h.wakayama-c.ed.jp/
和歌山県,伊都中央高等学校（定時制）,https://school.js88.com/scl_h/34031226/,649-7203,和歌山県 橋本市高野口町名古曽558,http://www.itochuo-h.wakayama-c.ed.jp/
和歌山県,和歌山南陵高等学校,https://school.js88.com/scl_h/22019640/,649-1443,和歌山県 日高郡日高川町和佐2223-5,http://w-nanryo.ed.jp/
和歌山県,和歌山市立和歌山高等学校（定時制）,https://school.js88.com/scl_h/22105320/,640-8482,和歌山県 和歌山市六十谷45,http://www.ichiko-wakayama.ed.jp/~teijisei/
和歌山県,和歌山信愛高等学校,https://school.js88.com/scl_h/22019600/,640-8151,和歌山県 和歌山市屋形町2-23,https://www.shin-ai.ac.jp/
和歌山県,新宮高等学校（定時制）,https://school.js88.com/scl_h/22105310/,647-0044,和歌山県 新宮市神倉3-2-39,http://www.shingu-h.wakayama-c.ed.jp/
和歌山県,南部高等学校・龍神分校,https://school.js88.com/scl_h/22022950/,645-0416,和歌山県 田辺市龍神村安井469,https://www.minabe-h-b.wakayama-c.ed.jp/
和歌山県,南部高等学校,https://school.js88.com/scl_h/22022090/,645-0002,和歌山県 日高郡みなべ町芝407,https://www.minabe-h.wakayama-c.ed.jp//
和歌山県,日高高等学校（定時制）,https://school.js88.com/scl_h/22105280/,644-0003,和歌山県 御坊市島45,http://www.hidaka-h.wakayama-c.ed.jp/
和歌山県,海南高等学校・美里分校,https://school.js88.com/scl_h/22022930/,640-1474,和歌山県 海草郡紀美野町毛原中689,https://www.taisei-h-b.wakayama-c.ed.jp/
和歌山県,耐久高等学校（定時制）,https://school.js88.com/scl_h/22105270/,643-0004,和歌山県 有田郡湯浅町湯浅1985,http://www.taikyu-h.wakayama-c.ed.jp/ns/h26-%20top.html
和歌山県,きのくに青雲高等学校（通信制）,https://school.js88.com/scl_h/34031218/,640-8137,和歌山県 和歌山市吹上5-6-8,
和歌山県,近畿大学附属新宮高等学校,https://school.js88.com/scl_h/22019610/,647-0081,和歌山県 新宮市新宮4966,https://www.shingu.kindai.ac.jp
